,area,perimeter,pysiological_length,pysiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,592475.5,5401.3131638765335,1229,1064,1.1550751879699248,2.20710561027418,49.241165068033915,23.936827083333334,62.1691859375,11.592531770833334,41.82165971936789,95.25586974244366,28.392767791664596,43.72937709604609,0.9918675460821057,0.723852513655328,4.6830869854628085
0,443432.0,5636.398514151573,1136,1026,1.1072124756335282,2.62844359450829,71.64342720040516,16.29214635416667,41.875897916666666,9.882546354166667,35.630868843886574,75.6990192357618,28.23624412426779,31.757702987486716,0.9951623530098536,0.791745748010473,3.6618565557455707
0,506056.0,5855.962003588676,1218,1036,1.1756756756756757,2.4934947910903142,67.76382650828032,22.330994270833333,44.40292291666667,17.3416453125,41.15550419573516,73.93991184427996,34.61962346706386,30.294166548710425,0.995660770837927,0.7731936779433287,3.925408100425474
0,485228.0,5580.207611203194,1191,1040,1.1451923076923076,2.552696876519904,64.17337207277826,19.9005828125,45.1958578125,14.202210416666667,38.268259694908984,77.22398357502972,31.127739881238686,23.645067804738524,0.9962575811799582,0.7840392739349108,3.706749812814185
0,496283.5,5724.013739466667,1173,1078,1.088126159554731,2.5479267394543643,66.0193886953791,22.201213020833332,49.4973125,13.868609375,41.40357530716495,83.49906343702713,30.72295104443357,25.896189916695835,0.9954287699098485,0.7723936877770845,3.9569767916538305
0,490444.5,6125.047349572182,1226,1082,1.133086876155268,2.704754564481812,76.49429249283295,20.228767708333333,42.06074114583333,16.017861979166668,38.16427261035231,71.38404928472495,32.63307989365292,27.179598143172008,0.9961997631299175,0.7826419064023856,3.7370747096233146
0,480620.0,5770.152906417847,1186,1069,1.109448082319925,2.637913528359203,69.27440506729292,19.747649479166668,41.18534635416667,15.436844791666667,37.84669709755135,70.71562063233624,32.36949008716378,22.457451549050766,0.9968606243569738,0.7871376840134943,3.665674731621712
0,471344.5,5972.4300401210785,1137,1109,1.0252479711451759,2.675183438016143,75.67696363093378,23.683084895833332,40.4983625,20.823816145833334,44.17911171823833,70.83466745135178,39.66125708972209,27.56984151689973,0.99567171693547,0.7838961732897161,3.7684877594453443
0,258.5,79.49747359752655,27,25,1.08,2.611218568665377,24.448155931874005,21.418219270833333,37.57872916666667,15.609511979166667,42.71514793318644,67.60127693605341,34.103396150551006,24.15318170011691,0.9966852252471418,0.7895215706991618,3.760276673754901
0,411641.0,5449.10919213295,1048,1061,0.9877474081055608,2.701208091516637,72.13273456188234,19.566375,35.306796354166664,14.488840625,41.921955000047895,66.91439606300156,34.33230963456071,24.83627939240374,0.9963322434154802,0.8049503941559595,3.522643991040886
0,464671.5,5324.533509016037,1159,1010,1.1475247524752474,2.5191775264891434,61.012257236853635,23.921564583333332,43.881922395833335,18.82741510416667,44.27337022892067,76.79203252448718,36.76027008389944,16.356023802842444,0.9969387544234594,0.7977022560927223,3.524403118653777
0,93.5,41.21320343017578,14,13,1.0769230769230769,1.946524064171123,18.166076331305376,21.258015104166667,34.93674427083333,17.596807291666668,42.56926260002852,65.06476445198194,36.43125395600067,18.428569815938708,0.997246464602037,0.80840427626653,3.430557378844796
0,387552.0,5427.972106218338,994,1024,0.970703125,2.626372719015771,76.02303996853155,22.573508333333333,34.30326875,17.216865104166665,46.90009789950619,66.9787938061887,37.51320126309884,17.282664414761854,0.99687462853937,0.8205402849398792,3.2875192415569745
0,404829.0,5294.0066039562225,1012,1065,0.9502347417840376,2.6623092713219654,69.23047983897422,22.8558296875,35.758538020833335,18.354711979166666,46.42920934094356,67.84238339072012,39.19153645792249,16.47376143374182,0.9971639770719702,0.8135740912282979,3.3645414450192135
0,383887.0,5031.330412268639,1028,922,1.1149674620390455,2.468997387251978,65.94202387009538,21.64304739583333,34.1455171875,17.049982291666666,45.44410534226867,67.04018070855453,37.05683213687487,15.869751343940553,0.9971417536042564,0.8225249622858264,3.249792457628625
0,422484.5,5641.979247450829,1161,1099,1.0564149226569608,3.020084760506007,75.34460987010368,21.2648828125,38.6400875,17.306643229166667,42.431608551681656,72.16577187045822,36.58678039425588,13.802639729904431,0.9973523136415441,0.8302652476643338,3.0827838184542324
0,445938.5,5481.837118268013,1133,992,1.1421370967741935,2.5203834160988565,67.38718049960018,20.39549375,39.354174479166666,15.80720625,40.147063486246545,70.99813324659185,33.68038708684865,18.15130994866779,0.9970582731957989,0.8064833572398531,3.3906284638277584
0,24.0,20.485281229019165,8,6,1.3333333333333333,2.0,17.48528112633354,19.454389583333334,30.913764583333332,15.545644791666666,43.05659496163037,63.35699193454961,36.00888580861669,14.716644602763353,0.9973775743755048,0.8349431296029912,3.006233299345906
0,237.5,65.69848418235779,25,16,1.5625,1.6842105263157894,18.173856100461123,20.659810416666666,35.1975296875,15.450416666666667,42.80807148878653,67.96991778109187,33.72130231818934,18.517071063873416,0.996769044483265,0.8173099837919269,3.313293561985016
0,397677.0,5210.4918785095215,1056,986,1.0709939148073022,2.618245460511923,68.26953939004187,22.6430546875,36.7440234375,16.837857291666666,46.23512004938871,70.68590388309599,36.18581846053511,19.423618747895155,0.9963232737354314,0.8140871111991277,3.3804389870076124
0,386817.0,4723.129400968552,1067,893,1.1948488241881299,2.463260404790896,57.670555684712795,19.293505208333332,35.2592453125,15.782404166666666,40.55328352541481,69.61715435069702,34.61566585935691,16.23366312563211,0.9967902625272917,0.8300777154233266,3.03347803158638
0,77.0,36.97056221961975,14,10,1.4,1.8181818181818181,17.750941179672406,20.0152328125,34.686241145833336,15.543645833333333,41.9778472548191,66.79007579462885,34.177539213757,19.108246604957355,0.9968510382623903,0.815117619182172,3.3383152890419643
0,106.0,40.14213526248932,11,14,0.7857142857142857,1.4528301886792452,15.201802107848948,22.4658921875,34.950772916666665,17.665575520833332,47.67276364916129,71.15912643232019,38.627429553538406,15.13228792961067,0.9962466024333555,0.8371588043194045,2.998458627505887
0,220.0,57.79898929595947,16,19,0.8421052631578947,1.3818181818181818,15.185105289247444,20.481947916666666,31.719458333333332,16.649422395833334,43.704103296551246,64.35381090210014,36.77425136658287,20.17022818111534,0.9962040114878813,0.8296685617810712,3.047939894068346
0,306503.0,5009.320309996605,890,1008,0.8829365079365079,2.9269534066550733,81.86963901868656,20.489906770833333,28.576949479166668,16.027938541666668,47.64013104124217,63.939775925822,38.95424818591109,10.379830847781697,0.9973021130877106,0.8663840524278341,2.5402594049946963
0,382850.5,4852.720240831375,912,1077,0.8467966573816156,2.565554962054379,61.5093717672421,20.3872671875,34.52122864583333,16.976180729166668,43.185828243819195,68.61540039393194,37.577569118711,15.75659639180156,0.9968491469980537,0.8389706926059135,2.9689089373422703
0,364040.0,4717.600401878357,1023,1031,0.9922405431619786,2.8972448082628284,61.135461904743536,21.651157291666667,36.044077083333335,16.8305546875,46.38694925135925,74.15705522404728,38.115690219255335,12.319954941202916,0.9966179044082359,0.847791482465738,2.8355987654908703
0,286541.0,4117.080631136894,775,923,0.8396533044420368,2.4964141257272083,59.15507003633884,18.265033854166667,26.71453125,14.784239583333333,44.127723254891684,62.81926540090585,37.10682381293593,8.01308211040796,0.9976085716574082,0.8797195769199964,2.2187127151614003
0,25.5,21.071067690849304,8,6,1.3333333333333333,1.8823529411764706,17.41136837773935,19.823778645833332,32.15263125,16.05130260416667,42.827837127428005,64.95673896552121,36.14105127571197,17.2747637474392,0.9968026506475285,0.8318085748512511,3.0216365916928103
0,88.0,41.79898965358734,16,11,1.4545454545454546,2.0,19.854040182507973,22.470630208333333,34.79465520833333,17.4729796875,46.427710205386376,67.55819540076696,38.10646309063219,16.214658388659217,0.9970120780386729,0.8212442691482692,3.2459112587630288
0,339451.5,4654.543614149094,1016,849,1.1967020023557127,2.5411111749395716,63.822891505903215,17.061830208333333,29.177243229166667,14.838357291666666,39.027020673506904,62.66983701763452,34.97752992650914,12.865402234793287,0.9973642246531578,0.8599409024274411,2.5991576595401242
0,302.0,74.42640590667725,26,22,1.1818181818181819,1.8940397350993377,18.342019523792985,18.8804625,29.181445833333335,14.901302083333333,43.255619761996606,62.65354655691537,35.47494036834897,14.880541433650109,0.9969486640068921,0.8481040157515664,2.7632255696112944
0,429679.5,5494.048223018646,1082,1040,1.0403846153846155,2.6188822133706635,70.24902485888748,19.3353484375,35.263736979166666,15.078391666666667,39.97474691482904,64.99780149802494,33.386537808373156,21.27163915273382,0.9969929524379311,0.8073361881395791,3.4043101098447712
0,442998.5,5271.254288315773,1153,991,1.1634712411705348,2.5792931578775096,62.72283489015747,22.639336979166668,40.812217708333336,18.401181770833333,43.7718144281367,73.979729770915,37.31154445397453,19.441101712372625,0.9963340694082938,0.8108139315557825,3.31679271491974
0,522760.5,5755.954863667488,1195,1081,1.1054579093432007,2.471102923805452,63.37704626225089,27.6041515625,50.3322046875,22.0713875,47.34298178533993,81.15988912033315,39.46791574958718,21.441523014703467,0.9961030623071375,0.7740874857278444,3.893766649014984
0,518887.0,6126.8980840444565,1251,1115,1.1219730941704036,2.688186445218323,72.3450002259984,27.039338541666666,51.21255729166667,21.209277083333333,47.10238799214402,83.73283983165003,38.9944273526452,23.807882127545575,0.9952607681595823,0.7763914807019592,3.8918560827392334
0,490223.5,5816.700029850006,1228,1059,1.1595845136921623,2.652773683840126,69.01749760518838,25.9302875,51.96298854166667,20.1537328125,46.48588009816182,88.03171733070768,37.76600256946092,23.076375868660012,0.9945790525165807,0.7785461914776286,3.8259368786731898
0,486108.0,5315.957827210426,1145,1055,1.085308056872038,2.4849930468126424,58.134010591637654,23.871555729166666,48.65159583333333,17.795394270833334,43.90846908966947,82.78249882948273,35.00124284304907,23.090990495986514,0.9955123243460712,0.7810411301360494,3.7675286763886287
0,502036.0,5764.8594118356705,1252,1083,1.1560480147737766,2.7008342031248755,66.19765124060886,25.387517708333334,48.13998958333333,21.601794270833334,45.091226706079546,80.45513960172603,39.40100409054432,28.55914631636172,0.9945622549729177,0.7788087872157408,3.7789468273878954
0,482096.0,5311.271537542343,1160,1008,1.1507936507936507,2.4254090471607315,58.51449782928588,24.706186979166667,49.340253645833336,18.879952083333333,45.15143290283957,84.24935705651215,36.43457155124382,20.367366260219107,0.9957612414875214,0.782008959692853,3.8088460037028553
0,451870.5,5883.435094237328,1181,1015,1.1635467980295566,2.6527843707433876,76.60338196032579,20.318630729166667,36.970641666666666,17.318725520833333,40.48033200389949,66.38705026808013,36.067660707872406,29.665941439336567,0.9957314860771544,0.8021416580221928,3.455636513079985
0,517467.0,5681.168068289757,1225,1063,1.1523988711194733,2.5164406619166053,62.37242301471431,23.527801041666667,43.2928015625,20.016861458333334,41.52290550128628,70.9344865296434,36.81172635100426,22.032900347819346,0.9969255961515104,0.7791016385422853,3.7735527801840565
0,534287.5,6054.68992960453,1273,1102,1.1551724137931034,2.625638818052079,68.61337789795664,23.19698489583333,45.148703125,18.6881625,41.390367030123244,72.47895603987833,35.518789805518345,29.072113208808926,0.9961262656975203,0.7716554882861474,3.9295124151296332
0,540671.0,5930.96706032753,1215,1116,1.0887096774193548,2.5078837222636317,65.06058262915928,24.532022916666666,45.772280208333335,20.3974453125,42.36920814094997,73.15613392023133,37.0733649228491,21.60487184089158,0.9969206553154197,0.7756334683529817,3.7821719551682964
0,494906.5,5499.043178319931,1161,1051,1.104662226450999,2.4655384400891887,61.101391630594804,26.729527604166666,52.3621640625,21.387159375,47.26288127321049,88.0210245848267,39.41490204797779,19.098320184390335,0.9953747365988451,0.7822135889098485,3.723707330468958
0,476674.5,5724.8076729774475,1137,1063,1.0696142991533395,2.535547842395597,68.75430276337723,22.29424427083333,44.14697552083334,18.042614583333332,41.76943033383685,76.3792157849597,35.614051177715716,29.056451773042667,0.9948725466323665,0.7922934901670189,3.5674174070531253
0,467530.0,5317.379181146622,1156,996,1.1606425702811245,2.4626783308023015,60.47637874808358,22.224078125,43.682797916666665,17.935618229166668,41.89040390105944,76.32001059495025,35.416669175805026,26.852930934102204,0.9953044303203659,0.7910650795223653,3.6754419359957677
0,479189.5,5461.9649666547775,1168,1052,1.1102661596958174,2.564196419161939,62.25733513978108,24.58683125,48.63514479166667,20.309127083333333,44.904802069218476,83.83666326709503,38.662446355018496,19.9666146082992,0.9955341416584341,0.7900397126313026,3.5774938310457967
0,547693.0,5778.148733019829,1261,1101,1.145322434150772,2.5349255878749593,60.9593381344999,31.117665625,55.797000520833336,25.364497916666668,51.01024731210738,87.70529512985874,42.757892492911914,20.005672073615827,0.995582146551613,0.7655900995229795,3.9969151151046
0,492611.5,5716.180256843567,1235,1034,1.1943907156673115,2.592286213375043,66.32958574602539,24.97244166666667,45.74102447916667,20.524928645833334,45.102623571564685,77.06310733007791,39.229499296077535,21.43000991381229,0.9962847217335966,0.7848614124515706,3.7348709208310558
0,460056.5,6369.934660553932,1272,1100,1.1563636363636363,3.041365571402643,88.1980095482323,23.783565104166666,36.2931046875,21.694625,45.07553725181801,64.66826320696005,41.827096483930625,28.238068458833354,0.9959640024375096,0.7958740510841488,3.599585793111406
0,431892.5,5327.631922721863,1143,935,1.2224598930481283,2.474469920176896,65.71927482881748,24.816535416666667,45.114845833333334,18.150866666666666,47.86147742135621,82.58025359219506,38.021245276475234,17.20989053709244,0.995656525101479,0.8094552907066674,3.384049711064693
0,434894.5,5345.018795609474,1013,1023,0.9902248289345064,2.3828744672558515,65.69231371152901,24.44898020833333,39.3479421875,18.793290104166665,47.26879801444986,71.3623906352054,37.76371428145625,22.053566897350187,0.9962901837681573,0.7960803038485675,3.6686829925268833
0,376175.0,4874.418721199036,888,1046,0.8489483747609943,2.469191200903835,63.16198011450958,19.271372395833332,36.828215625,16.166716666666666,41.44670756477864,73.48833149670881,36.31654300973672,23.946014450721393,0.9946735480286328,0.826851261336665,3.0445340618852548
0,433818.5,3349.465407848358,1364,674,2.0237388724035608,2.119171957857952,25.86085775127794,20.353465625,36.96389947916666,14.411886458333333,39.22377526994229,68.01565367759021,29.580586091282495,17.285524425212415,0.997143957749366,0.8139414458883374,3.2445385211632116
0,408980.0,3368.300979733467,1326,761,1.742444152431012,2.4673235855054036,27.740846716400398,18.53344583333333,30.376540104166665,14.8759125,37.141064553508606,58.15893927015115,30.993972216395157,14.408472893149314,0.9979469356371065,0.826781660683352,3.018408028570229
0,354847.0,3001.943550348282,1151,690,1.6681159420289855,2.2381195275710377,25.39591733755012,16.774616145833335,30.108620833333333,11.2697,36.919310263701455,62.731790588766884,26.79619580885809,13.06535877563177,0.9975823556681139,0.8455820688565905,2.803411689240056
0,411531.5,3080.9557428359985,1127,769,1.4655396618985697,2.1059457173995186,23.06576359115674,19.098940104166665,33.50088072916667,13.932711458333333,37.99632715147109,63.80833317488912,28.95598772926182,13.301293199261146,0.9978714586901544,0.825861324335737,3.0694334361770106
0,433998.5,3328.6613676548004,1274,779,1.6354300385109115,2.2867498389971392,25.530011049617745,19.949321354166667,33.098863020833335,16.3577203125,38.854978323620514,61.175669894498206,32.81501963708375,15.355807133218995,0.9978299141036459,0.8163055277838881,3.31917545478782
0,475889.5,3562.5680046081543,1334,866,1.5404157043879907,2.4275467309112724,26.669827318017578,23.4035078125,39.4030890625,17.738945833333332,42.32888504377852,68.36312780795558,33.02491790762541,18.029151446371785,0.9972616160373766,0.7923360579784231,3.634997718160056
0,441906.0,3230.796363711357,1211,769,1.5747724317295189,2.107368987974818,23.62051011701703,24.616790625,38.673064583333336,19.895179166666665,46.57194486481729,70.1604763404344,38.079107899558714,16.85847415032601,0.9969185861105109,0.8013364198700571,3.5327676475539893
0,345569.5,2864.36281812191,1086,673,1.6136701337295691,2.114995681042453,23.74218313201625,19.392105729166666,33.015183854166665,14.543722916666667,42.225495056714934,69.65937043760208,32.43666914116223,9.689311907100073,0.9975394683447182,0.8503038030858734,2.7527975692579654
0,348273.5,2862.4216961860657,1086,665,1.6330827067669174,2.073628915206009,23.52592995676304,17.613284375,27.793559375,14.201827083333333,38.49883460065662,58.584103139005926,31.9906892248109,8.81659651698405,0.9983862222826785,0.8558577144867905,2.620168324019949
0,509619.5,3511.475512266159,1379,708,1.9477401129943503,1.9158058119832542,24.1954247693522,27.986155729166665,47.16738229166667,20.566946354166667,48.24482264432115,77.62376388469421,36.60807759592131,17.589815656065802,0.9968562803528502,0.7747655113725586,3.9572444550168013
0,352178.0,3127.5902956724167,1162,789,1.4727503168567808,2.6032801594648163,27.775218944920677,17.751361979166667,28.291566666666668,14.471397395833334,38.54812567683534,59.28608715833387,32.1073061781277,13.575647393892844,0.9975018220506049,0.8473675710632286,2.711793689136598
0,576924.5,3857.0675624608994,1420,988,1.437246963562753,2.431791334914707,25.786684707250366,30.857440625,49.779302083333334,24.210173958333332,48.11950588499703,75.4161109675594,38.65255322300509,17.381590451691252,0.9973149921021958,0.7542252899693451,4.0872052153487175
0,518311.0,3726.457391142845,1381,944,1.4629237288135593,2.515215768139206,26.79180007370698,27.6797375,44.68893229166667,22.024891666666665,46.55156769484525,73.03055371159722,37.792826702915434,18.37748107913351,0.9969796900569887,0.7757620806654342,3.7732358750367316
0,519068.5,3599.4208203554153,1349,888,1.5191441441441442,2.307811011456099,24.959769745241815,25.7602265625,43.63393333333333,19.775172395833334,43.58949507730627,71.36818652817637,34.324036189832164,21.57259181668571,0.9967367490599788,0.7748184434668635,3.7162051182255373
0,466878.5,3459.1466448307037,1310,812,1.6133004926108374,2.278365784674171,25.62914229385914,24.908005729166668,40.93043958333333,18.969647395833334,44.825811343186714,71.72251673764512,34.9720983140883,13.751121396450259,0.9975459030896047,0.8059279473334184,3.4370361652373056
0,514333.5,3893.3173533678055,1436,1022,1.4050880626223092,2.853385983996765,29.470995014003353,28.513265625,44.1609921875,24.7976171875,48.448070578436756,72.51586789537679,42.57086836540577,25.152342605943947,0.9958793581322197,0.7661824666376108,4.048820855638938
0,437694.5,3291.8918207883835,1298,707,1.835926449787836,2.096635895584706,24.758254352689967,23.785203125,37.881545833333334,18.578611458333334,44.608339091129054,69.25245053475516,35.63321072674979,13.695693472677315,0.9974637211864205,0.8153590722048297,3.263262488146738
0,463456.0,3370.6441254615784,1242,843,1.4733096085409252,2.259127080024857,24.514175715728456,24.192943229166666,40.6024890625,18.2032984375,43.965178722459676,71.52553761705488,34.02611506952382,15.112837921499885,0.9973127678645138,0.804207701767686,3.4276316014458583
0,389494.0,3114.7719770669937,1199,706,1.698300283286119,2.173317175617596,24.908739208105462,20.5290203125,34.69171145833333,14.376486458333334,41.80034533734698,67.95204800421214,31.255236821691547,9.87837694242588,0.9980561348747239,0.8380738751582698,2.9277551480471278
0,533151.5,3622.7934000492096,1337,905,1.4773480662983425,2.269495631166751,24.617077921454058,28.3263828125,47.40187291666667,22.569650520833335,46.828221234072174,75.95779236573117,37.88836008664075,21.966451716210678,0.9962651966083986,0.7672323257201622,3.8747220753581244
0,605685.0,3884.8005487918854,1403,1003,1.3988035892323032,2.323334736703072,24.91670638020379,31.083480729166666,51.935886458333336,23.708383854166666,47.11584401801966,76.08657351083987,36.93170840273063,23.0529016464247,0.9966515686359939,0.7375729558423789,4.330345867217308
0,533583.0,3623.8644642829895,1339,905,1.4795580110497237,2.2710524885537957,24.61171674414859,28.026377604166665,47.05274114583333,22.0331078125,46.37042361239359,75.39743434196353,37.091565643601264,22.162987315938267,0.9963115454818023,0.7670880370516147,3.877241531699939
0,554656.0,3591.8156945705414,1273,912,1.3958333333333333,2.0931460220388853,23.259714099844338,30.762769270833335,52.827361458333336,21.5773484375,49.493394626811586,82.1639287117564,35.80856939643379,19.003524839183964,0.9964661716446311,0.7588164402318922,4.1371485727600605
0,597705.5,3808.4746367931366,1426,930,1.5333333333333334,2.218785003651464,24.2669325597583,32.020569270833334,53.01990364583333,24.525908854166666,48.96767315162392,78.31470920128842,38.10537872933786,20.3699566393708,0.9968120379995039,0.7412656497340869,4.34641156588653
0,537646.5,3684.0726120471954,1339,951,1.4079915878023133,2.3684502735533477,25.244079540806545,28.822971875,47.2580328125,22.691683854166666,47.37829390045573,75.33098448683097,37.894954163451025,22.75084428202016,0.9962308956277333,0.7644229251423921,3.96240924036045
0,426132.5,3495.2786861658096,1360,822,1.6545012165450121,2.6234093855784293,28.66942346327724,20.915116145833334,33.19348333333333,18.787828645833333,41.0291497804971,62.0568516280949,37.156635489783426,23.756968425231847,0.9963925046948576,0.8055700980021986,3.4285559098393077
0,490983.5,3490.2248616218567,1336,817,1.635250917992656,2.2231134040145952,24.810751450269322,24.06119635416667,41.65856145833333,17.549473958333333,42.827602084622235,70.61182604957612,32.58693338329716,16.408016768433946,0.9974765964523873,0.7888321886031899,3.666964850651944
0,498383.5,3703.3030697107315,1379,925,1.490810810810811,2.5594246197958,27.517872534160794,26.381388020833334,44.13312864583333,19.898960416666668,46.231482880428985,73.83602528148322,36.24424273767628,20.785299343912254,0.9965211645104672,0.7758557799231734,3.859037927440977
0,401356.0,3409.781207561493,1260,871,1.4466130884041333,2.7343804502735725,28.968317113583733,21.043299479166667,33.40632760416667,17.177876041666668,42.14124666484844,64.28887243708864,35.50155486191838,13.895106684578849,0.9975657928857811,0.8238629115932261,3.100059997964899
0,421207.5,3273.5730588436127,1238,799,1.5494367959949937,2.3483959806033843,25.441808542314003,20.300419270833334,33.87788125,15.484122916666667,39.619035589905664,63.575573872839705,31.3348882870179,15.327599014407376,0.9975678107666427,0.8213580874041051,3.117458880742314
0,458459.0,3538.2177172899246,1391,766,1.8159268929503916,2.32410313681267,27.30666126075467,26.0959984375,42.698405208333334,20.577802083333335,47.74189863024753,75.32869480067545,38.24420188846709,21.87416408130047,0.995694989057521,0.7877687648330697,3.702622527136699
0,570048.0,3848.5162609815598,1396,985,1.417258883248731,2.4121828337262827,25.982158363926345,31.130405208333332,52.72995885416667,23.53694114583333,49.07102774828857,80.41586971648528,37.85433765239784,21.840833464383756,0.9962140118756202,0.7492708258750331,4.208533471417652
0,709065.0,4141.192455649376,1489,1073,1.3876980428704566,2.253244765994655,24.186040708154128,42.54531822916667,69.34945677083333,32.324403125,56.763888667662414,89.71910341139436,43.54881813010723,19.171293846037358,0.9964552095947308,0.6945931678085769,5.067226554966425
0,465328.5,3394.626873731613,1228,883,1.390713476783692,2.3302333727678404,24.764207676643203,23.015140625,37.2184703125,18.184475520833335,42.2875122417341,65.38831587933015,34.69492934750042,17.30391078118244,0.9974469323379413,0.7965476481538704,3.474129951310197
0,399348.0,3206.144562482834,1301,642,2.026479750778816,2.091514168093993,25.740364182463022,19.642819270833332,31.923752604166665,15.644175520833333,39.6757762546101,61.97679520713479,32.546510723796374,20.510925680197328,0.9966172947523705,0.8209135889332665,3.0469524969087063
0,552379.0,3850.8148223161697,1398,1049,1.332697807435653,2.6548836939854703,26.845290635179673,29.863130729166667,49.43017291666666,23.7173671875,48.482326006823044,77.0652037590794,39.44707670893749,23.181823703566863,0.9962036106528621,0.7515587791178463,4.221778459738557
0,510702.0,3427.5558079481125,1250,877,1.4253135689851768,2.146555133913711,23.003902112384203,27.905295833333334,48.499986979166664,19.819405208333333,47.74207901007398,79.7466990500224,35.20937199306773,16.472719296988814,0.9968618440278358,0.7765521214767626,3.858356153250777
0,394421.0,3234.4532146453857,1252,731,1.7127222982216141,2.3203936910052962,26.52416478263041,20.82870625,35.05628229166667,16.412196354166667,41.935339116126634,68.25963733095605,33.841298255284364,12.565437471274315,0.9974850244883651,0.8300286779997437,3.025880209477084
0,529220.5,3752.9599101543427,1373,947,1.4498416050686378,2.4568795048566714,26.614063678987666,25.900596354166666,45.73278697916667,20.041008333333334,43.40139705483023,73.57014472323215,34.39013604012443,20.173406114890927,0.9969130696353445,0.7687286239052971,3.8647958700445346
0,519156.0,3666.4330129623413,1341,940,1.426595744680851,2.428056306774842,25.893432876707795,26.9797796875,45.2635671875,21.8847859375,45.57185744094844,73.86338430637906,37.52651042361875,23.792777175554363,0.9961186417969098,0.7691872253037353,3.905285900501609
0,593538.5,3980.8421701192856,1461,998,1.4639278557114228,2.4565853773596826,26.699370611005055,30.7243140625,49.280221875,26.713325520833333,48.13328279234686,73.4763284207967,42.305678703402165,31.962429370940157,0.9955928226647572,0.7283326647055794,4.6440364262895
0,364105.0,3226.7029938697815,1147,862,1.3306264501160092,2.715463945839799,28.595081667783223,17.615623958333334,29.3753203125,15.125166145833333,38.3195468486201,60.53266628248906,33.525229252859255,15.581151921554525,0.9972978433087254,0.8374881428165355,2.977465113243185
0,544322.5,3931.63609790802,1426,1016,1.4035433070866141,2.6616867757625307,28.398169111828746,27.876830729166667,45.39938020833333,23.455582291666666,46.35948799034083,71.95611974952185,39.59655473470962,29.1875507634024,0.9957827585456499,0.7513725279359904,4.287427420789754
0,417209.5,3437.229910969734,1359,755,1.8,2.459304018724406,28.318025981826896,20.687084895833333,33.010221875,16.647423958333334,40.716254653292395,62.20595459584194,33.93430011816722,18.389205804342723,0.9971278000817421,0.8133124452172957,3.1771588883783153
0,586979.0,3735.4035732746124,1417,894,1.5850111856823266,2.1581657946877146,23.771276068194506,31.64255208333333,50.461441666666666,25.149751041666665,49.00538967751612,75.65298073085594,39.32618164997953,21.301454824148593,0.9967947262146809,0.743818826582979,4.327533585208792
0,598790.5,3788.107103705406,1404,917,1.5310796074154853,2.1501142720200135,23.96456762280524,33.660400520833335,55.1997734375,26.137856770833334,51.097533991438866,81.24560067865934,40.18828245985685,20.480069030184936,0.9964822966895243,0.7389205275451269,4.3696509130096945
0,602397.0,3784.2664865255356,1406,911,1.5433589462129529,2.126282169399914,23.772815669799684,36.09247083333333,58.7076359375,26.447761458333332,54.641676670407094,85.68256428663963,40.66810444379514,19.8624263721566,0.9962537516494352,0.7308838525356554,4.585400120468045
0,542535.0,3653.8888578414917,1355,911,1.487376509330406,2.275254131069885,24.60837325786945,26.199053645833335,44.90989739583333,19.306153125,43.356028308263134,71.2090855023657,33.27729082794129,22.14361082806502,0.9968881678320884,0.7630522998071951,3.943010849237057
0,531331.0,3725.143687725067,1385,939,1.4749733759318424,2.4476550398903885,26.116856524836518,25.681956770833335,44.762046354166664,19.137615104166667,43.020399110773205,71.83955785173839,33.653484203901854,19.632637848092095,0.9971463475861697,0.7703198545343821,3.8548445035402623
0,480563.5,3383.7395741939545,1237,876,1.4121004566210045,2.2548778673369907,23.825557925157202,23.577824479166665,39.807375,17.650357291666666,42.29516644734688,68.45797051373476,33.2258094329771,17.23761735736433,0.9973823585104684,0.7921358893004068,3.538099201690152
0,420707.0,3374.2664915323257,1216,895,1.3586592178770949,2.5868835079996293,27.0631920930193,19.211957291666668,31.63934375,15.247380208333333,38.09150584915892,59.443364300491965,31.62230955142046,13.938697637070703,0.9980440420848203,0.8242219876191277,3.0887640532967477
0,357748.5,3131.975075483322,1178,771,1.5278858625162126,2.5387611688099323,27.41945213871969,19.248779166666665,30.14334375,15.468392708333333,41.551963922313334,62.15086739695867,34.678721996527564,10.3999095801803,0.9980064522032329,0.8443559602483856,2.817056368495255
0,566004.0,3759.771096944809,1366,981,1.3924566768603466,2.3675557063200965,24.974874208347593,30.9877953125,51.63405989583333,23.3489203125,49.06699615814178,79.27029081610162,37.80461315725491,19.515413732919328,0.9966408389504797,0.75502569109933,4.108601775766362
0,476610.0,3492.66850566864,1309,846,1.5472813238770686,2.3235223767860513,25.59479089924595,24.785625,40.29668802083334,19.319209375,44.32631578965676,69.717167068311,35.569865379043044,17.92964188048967,0.9970674736485088,0.7930630622534445,3.5420122684258035
0,412622.5,3326.200481534004,1267,798,1.587719298245614,2.450341413761974,26.81290924115152,21.526720833333332,35.38130625,17.099480729166668,42.837702673837065,66.94121202220681,35.15931662834224,13.96572903262795,0.9975263577147115,0.8165499169458152,3.265281017386534
